iditem,documento,titulo,idCurricula
10490,INTERNO 210,Procedimiento para elaboracion de Transit Test (Hardlines),43
10491,INTERNO 193,Procedimiento de inspección QVC (Hardlines),43
10492,INTERNO 184,Procedimiento de inspección Canadian Tire (Hardlines),43
10493,iLearn,Código de Ética,43
10494,PC/001/G,Procedimientos de Calidad,43
10495,PC/002/G,Instrucciones de Trabajo,43
10496,HS01 ,Política de procedimientos de los programas  de seguridad ,43
10497,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) ",43
10498,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) ,43
10499,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) ,43
10500,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),43
10501,HSAP20,Seguridad Del Laboratorio,43
10502,HSAP32-CB,Regadera de ojos,43
10503,MS.01,Manual del sistema de gestión ambiental,43
10504,HSPA36,Reglamento de seguridad e higiene,43
10505,PA 01,Control de SOAs ,43
10506,PA44701,Preparación y respuesta ante emergencias,43
10507,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,43
10508,PG 02,"Objetivos, Metas y planes",43
10509,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales ",43
10510,MSBC-011,Reglas generales de seguridad,43
10511,INTERNO 1,1. Planeación,43
10512,INTERNO 2,2. Organización,43
10513,INTERNO 3,3. Dirección,43
10514,INTERNO 4,4. Control,43
10515,INTERNO 5,5. Auto-Administración y Disciplina,43
10516,INTERNO 6,6. Comunicación,43
10517,INTERNO 7,7. Creatividad / Innovación,43
10518,INTERNO 8,8. Participación e Iniciativa,43
10519,INTERNO 9,9. Habilidad de Mando y Autoridad,43
10520,INTERNO 10,10. Vitalidad,43
10521,INTERNO 11,11. Liderazgo,43
10522,INTERNO 12,12. Tolerancia a la Frustración,43
10523,INTERNO 13,13. Flexibilidad al Cambio,43
10524,INTERNO 14,14. Competencias de la Organización,43
10525,INTERNO 15,15. Integridad,43
10526,INTERNO 16,16. Enfoque Comercial,43
10527,INTERNO 17,17. Profesionalismo,43
10528,INTERNO 18,18. Responsabilidad,43
10529,INTERNO 19,19. Servicio al Cliente,43
10530,INTERNO 20,20. Enfoque a Resultados,43
10531,ICT-RH-019-19,Inducción,44
10532,INTERNO 200,Procedimiento Etiquetado,44
10533,INTERNO 204,Procedimiento Laboratorio,44
10534,INTERNO 201,Procedimiento Gastos Fisicos,44
10535,INTERNO 178,Procedimiento CITRIX,44
10536,INTERNO 202,Procedimiento Gastos Fisicos (diferencia tarjeta AMEX ITS),44
10537,INTERNO 179,Procedimiento CITRIX Certificaciones,44
10538,iLearn,Código de Ética,44
10539,PC/001/G,Procedimientos de Calidad,44
10540,PC/002/G,Instrucciones de Trabajo,44
10541,PC/003/G,Control de Documentos,44
10542,PC/004/G,Auditorias Internas ,44
10543,PC/005/G,Acciones Correctivas y Preventivas,44
10544,PC/006/G,Control de Trabajo de Ensayo no Conforme,44
10545,PC/008/G,"Seguridad, Integridad y Confidencialidad",44
10546,PC/010/G,Requerimientos del Cliente,44
10547,PC/012/G,Atención de Quejas o Reclamaciones,44
10548,PC/013/G,Control de Registros,44
10549,PC/014/G,Capacitación y Competencia del Personal ,44
10550,HS01,Política y Procedimientos de los Programas de seguridad HS01,44
10551,HS03,Clasificaciones de Accidentes / Incidentes,44
10552,HS03,FR6401B Informe de investigación de accidente/incidente,44
10553,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes HSAP02,44
10554,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",44
10555,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,44
10556,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) HSAP12,44
10557,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),44
10558,HSAP20,Seguridad Del Laboratorio,44
10559,HSAP32-CB,Regadera de ojos,44
10560,MS.01,Manual del sistema de gestión ambiental,44
10561,HSPA36,Reglamento de seguridad e higiene,44
10562,PA44701,Preparación y respuesta ante emergencias,44
10563,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,44
10564,PG 02,"Objetivos, Metas y planes",44
10565,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",44
10566,MSBC-011,Reglas generales de seguridad,44
10567,INTERNO 1,1. Planeación,44
10568,INTERNO 2,2. Organización,44
10569,INTERNO 3,3. Dirección,44
10570,INTERNO 4,4. Control,44
10571,INTERNO 5,5. Auto-Administración y Disciplina,44
10572,INTERNO 6,6. Comunicación,44
10573,INTERNO 7,7. Creatividad / Innovación,44
10574,INTERNO 8,8. Participación e Iniciativa,44
10575,INTERNO 9,9. Habilidad de Mando y Autoridad,44
10576,INTERNO 10,10. Vitalidad,44
10577,INTERNO 11,11. Liderazgo,44
10578,INTERNO 12,12. Tolerancia a la Frustración,44
10579,INTERNO 13,13. Flexibilidad al Cambio,44
10580,INTERNO 14,14. Competencias de la Organización,44
10581,INTERNO 15,15. Integridad,44
10582,INTERNO 16,16. Enfoque Comercial,44
10583,INTERNO 17,17. Profesionalismo,44
10584,INTERNO 18,18. Responsabilidad,44
10585,INTERNO 19,19. Servicio al Cliente,44
10586,INTERNO 20,20. Enfoque a Resultados,44
10587,ICT-RH-019-19,Inducción,45
10588,INTERNO 212,Procedimientos CITRIX Certificaciones ,45
10589,INTERNO 200,Procedimiento Etiquetado,45
10590,INTERNO 204,Procedimiento Laboratorio,45
10591,INTERNO 203,Procedimiento Inspecciones,45
10592,iLearn,Código de Ética,45
10593,PC/001/G,Procedimientos de Calidad,45
10594,PC/002/G,Instrucciones de Trabajo,45
10595,PC/005/G,Acciones Correctivas y Preventivas,45
10596,PC/006/G,Control de Trabajo de Ensayo no Conforme,45
10597,PC/008/G,"Seguridad, Integridad y Confidencialidad",45
10598,PC/010/G,Requerimientos del Cliente,45
10599,HS01,Política y Procedimientos de los Programas de seguridad HS01,45
10600,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",45
10601,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,45
10602,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) HSAP12,45
10603,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),45
10604,HSAP20,Seguridad Del Laboratorio,45
10605,HSAP32-CB,Regadera de ojos,45
10606,MS.01,Manual del sistema de gestión ambiental,45
10607,HSPA36,Reglamento de seguridad e higiene,45
10608,PA44701,Preparación y respuesta ante emergencias,45
10609,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,45
10610,PG 02,"Objetivos, Metas y planes",45
10611,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",45
10612,MSBC-011,Reglas generales de seguridad,45
10613,INTERNO 1,1. Planeación,45
10614,INTERNO 2,2. Organización,45
10615,INTERNO 3,3. Dirección,45
10616,INTERNO 4,4. Control,45
10617,INTERNO 5,5. Auto-Administración y Disciplina,45
10618,INTERNO 6,6. Comunicación,45
10619,INTERNO 7,7. Creatividad / Innovación,45
10620,INTERNO 8,8. Participación e Iniciativa,45
10621,INTERNO 9,9. Habilidad de Mando y Autoridad,45
10622,INTERNO 10,10. Vitalidad,45
10623,INTERNO 11,11. Liderazgo,45
10624,INTERNO 12,12. Tolerancia a la Frustración,45
10625,INTERNO 13,13. Flexibilidad al Cambio,45
10626,INTERNO 14,14. Competencias de la Organización,45
10627,INTERNO 15,15. Integridad,45
10628,INTERNO 16,16. Enfoque Comercial,45
10629,INTERNO 17,17. Profesionalismo,45
10630,INTERNO 18,18. Responsabilidad,45
10631,INTERNO 19,19. Servicio al Cliente,45
10632,INTERNO 20,20. Enfoque a Resultados,45
10633,ICT-RH-019-19,Inducción,46
10634,INTERNO 200,Procedimiento Etiquetado,46
10635,INTERNO 204,Procedimiento Laboratorio,46
10636,PC/005/G,Acciones Correctivas y Preventivas,46
10637,PC/006/G,Control de Trabajo de Ensayo no Conforme,46
10638,PC/008/G,"Seguridad, Integridad y Confidencialidad",46
10639,PC/010/G,Requerimientos del Cliente,46
10640,HS01,Política y Procedimientos de los Programas de seguridad HS01,46
10641,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",46
10642,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,46
10643,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) HSAP12,46
10644,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),46
10645,HSAP20,Seguridad Del Laboratorio,46
10646,HSAP32-CB,Regadera de ojos,46
10647,MS.01,Manual del sistema de gestión ambiental,46
10648,HSPA36,Reglamento de seguridad e higiene,46
10649,PA44701,Preparación y respuesta ante emergencias,46
10650,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,46
10651,PG 02,"Objetivos, Metas y planes",46
10652,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",46
10653,MSBC-011,Reglas generales de seguridad,46
10654,INTERNO 1,1. Planeación,46
10655,INTERNO 2,2. Organización,46
10656,INTERNO 3,3. Dirección,46
10657,INTERNO 4,4. Control,46
10658,INTERNO 5,5. Auto-Administración y Disciplina,46
10659,INTERNO 6,6. Comunicación,46
10660,INTERNO 7,7. Creatividad / Innovación,46
10661,INTERNO 8,8. Participación e Iniciativa,46
10662,INTERNO 9,9. Habilidad de Mando y Autoridad,46
10663,INTERNO 10,10. Vitalidad,46
10664,INTERNO 11,11. Liderazgo,46
10665,INTERNO 12,12. Tolerancia a la Frustración,46
10666,INTERNO 13,13. Flexibilidad al Cambio,46
10667,INTERNO 14,14. Competencias de la Organización,46
10668,INTERNO 15,15. Integridad,46
10669,INTERNO 16,16. Enfoque Comercial,46
10670,INTERNO 17,17. Profesionalismo,46
10671,INTERNO 18,18. Responsabilidad,46
10672,INTERNO 19,19. Servicio al Cliente,46
10673,INTERNO 20,20. Enfoque a Resultados,46
10674,ICT-RH-019-19,Inducción,47
10675,INTERNO 200,Procedimiento Etiquetado,47
10676,PC/005/G,Acciones Correctivas y Preventivas,47
10677,PC/006/G,Control de Trabajo de Ensayo no Conforme,47
10678,PC/008/G,"Seguridad, Integridad y Confidencialidad",47
10679,PC/010/G,Requerimientos del Cliente,47
10680,HS01,Política y Procedimientos de los Programas de seguridad HS01,47
10681,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) HSAP05",47
10682,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) HSAP06,47
10683,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) HSAP12,47
10684,HSAP13,Plan de Higiene sobre Productos Químicos (NOM-005-STPS),47
10685,HSAP20,Seguridad Del Laboratorio,47
10686,HSAP32-CB,Regadera de ojos,47
10687,MS.01,Manual del sistema de gestión ambiental,47
10688,HSPA36,Reglamento de seguridad e higiene,47
10689,PA44701,Preparación y respuesta ante emergencias,47
10690,RA44702,Respuesta ante derrames de materiales peligrosos y/o residuos peligrosos,47
10691,PG 02,"Objetivos, Metas y planes",47
10692,PG 05,"Política, Aspectos ambientales (significativos) y Requerimientos Legales PG05",47
10693,MSBC-011,Reglas generales de seguridad,47
10694,INTERNO 1,1. Planeación,47
10695,INTERNO 2,2. Organización,47
10696,INTERNO 3,3. Dirección,47
10697,INTERNO 4,4. Control,47
10698,INTERNO 5,5. Auto-Administración y Disciplina,47
10699,INTERNO 6,6. Comunicación,47
10700,INTERNO 7,7. Creatividad / Innovación,47
10701,INTERNO 8,8. Participación e Iniciativa,47
10702,INTERNO 9,9. Habilidad de Mando y Autoridad,47
10703,INTERNO 10,10. Vitalidad,47
10704,INTERNO 11,11. Liderazgo,47
10705,INTERNO 12,12. Tolerancia a la Frustración,47
10706,INTERNO 13,13. Flexibilidad al Cambio,47
10707,INTERNO 14,14. Competencias de la Organización,47
10708,INTERNO 15,15. Integridad,47
10709,INTERNO 16,16. Enfoque Comercial,47
10710,INTERNO 17,17. Profesionalismo,47
10711,INTERNO 18,18. Responsabilidad,47
10712,INTERNO 19,19. Servicio al Cliente,47
10713,INTERNO 20,20. Enfoque a Resultados,47
10714,ICT-RH-019-19,Inducción,32
10715,ICT-RH-017-19,Sistema de Capacitación,32
10716,IT/001/ST,Recepción de muestras,32
10717,IT/002/ST,Ingreso de muestras,32
10718,IT/003/ST,Sistema TIPS,32
10719,IT/004/ST,Manejo de Muestras en la Bodega de Laboratorio,32
10720,IT/001/MYV,Cotizaciones para pruebas del Laboratorio,32
10721,IT/002/MYV,Subcontratación de pruebas de Laboratorio ,32
10722,IT/001/LA,Selección de Personal,32
10723,IT/002/LA,Supervisión de Personal,32
10724,IT/004/LA,Determinación del Cálculo de Incertidumbre.,32
10725,IT/005/LA,Aseguramiento de calidad de los resultados de ensayos,32
10726,IT/006/LA,Solicitud de Compras de Materiales de  Laboratorio,32
10727,IT/001/LSRT,Evaluación  del  contenido  de  plomo  de preparaciones de muestras  de pinturas y recubrimientos de superficies pintadas según  CPSC-CH-E1003-09.1  y la norma  16 CFR parte 1303,32
10728,IT/002/LSRT,Determinación del contenido de plomo total en productos de Metal para niños según la CPSC-CH-E1001-08.3,32
10729,IT/003/LSRT,Determinación del contenido de plomo total en productos No Metálicos para niños según la CPSC-CH-E1002-08.3,32
10730,IT/004/LSRT,Determinación del contenido de cadmio total conforme a la DIN EN 1122:2001,32
10731,IT/005/LSRT,Determinación del contenido de Ftalatos conforme la CPSC-CH-C1001-09.3,32
10732,IT/006/LSRT,Determinación química de contenido de formaldehído en cuero conforme a ISO 17226-2:2008,32
10733,IT/008/LSRT,Determinación del contenido de Cromo (VI) conforme a ISO 17075:2007,32
10734,IT/010/LSRT,Verificación de Material Volumétrico,32
10735,IT/011/LSRT,Limpieza de Laboratorio y Materiales,32
10736,IT/012/LSRT,Manejo de Materiales de Referencia,32
10737,IT/013/LSRT,Validación y confirmación de métodos,32
10738,IT/014/LSRT,Determinación del contenido de cadmio total en productos de Metal,32
10739,IT/015/LSRT,Determinación del contenido de cadmio total en productos No Metálicos,32
10740,IT/016/LSRT,Determinación de PVC Método Cualitativo,32
10741,IT-001-LSROE,Espectrofotómetro de Absorción Atómica,32
10742,IT-002-LSROE,"Multiwave 3000 Anton Paar,  Perkin-Elmer",32
10743,IT-003-LSROE,Balanza Digital OHAUS,32
10744,IT-004-LSROE,Baño de calentamiento con agitación ANTOELI,32
10745,IT-005-LSROE,Baño Ultrasónico Branson,32
10746,IT-006-LSROE,Horno de Convección Mecánica BINDER,32
10747,IT-007-LSROE,Agitador Magnético con Placa de Calentamiento,32
10748,IT-008-LSROE,Potenciómetro Denver Instrument,32
10749,IT-009-LSROE,Cromatógrafo de Gases Agilent 7890A acoplado a Espectrómetro de Masas 5975C,32
10750,IT-010-LSROE,Espectrofotómetro Jenway,32
10751,IT-011-LSROE,Compresor de Aire,32
10752,IT-012-LSROE,Deshumidificador,32
10753,IT-013-LSROE,Horno de Digestión PRO,32
10754,IT-014-LSROE,Placa de Calentamiento Felisa,32
10755,iLearn,Código de ética,32
10756,MC 1.0,Introducción y Referencias,32
10757,MC 2.0,"Objetivo, Alcance y Definiciones",32
10758,MC 3.0,Política de Calidad y Objetivos Generales,32
10759,MC 4.1,Organización,32
10760,MC 4.2,Sistema de Gestión,32
10761,MC 4.3,Control de Documentos,32
10762,MC 4.4,"Revisión de Solicitudes, Ofertas y Contratos ",32
10763,MC 4.5,Subcontratación,32
10764,MC 4.6,Compras de Servicios y Suministros,32
10765,MC 4.7,Servicio al Cliente,32
10766,MC 4.8,Quejas y Apelaciones del Cliente ,32
10767,MC 4.9,Control de Trabajo de Ensayo no Conforme,32
10768,MC 4.10,Mejora,32
10769,MC 4.11,Acciones Correctivas,32
10770,MC 4.12,Acciones Preventivas,32
10771,MC 4.13,Control de Registros,32
10772,MC 4.14,Auditorias Internas,32
10773,MC 4.15,Revisiones por la Dirección,32
10774,MC 5.1,Generalidades de los Requisitos Técnicos,32
10775,MC 5.2,Personal,32
10776,MC 5.3,Instalación y Condiciones Ambientales,32
10777,MC 5.4,Métodos de Ensayo y Validación ,32
10778,MC 5.5,Equipo,32
10779,MC 5.6,Trazabilidad de la Medición,32
10780,MC 5.7,Muestreo,32
10781,MC 5.8,Manejo de Elementos de Ensayo ,32
10782,MC 5.9,Aseguramiento de la Calidad de los Resultados de Ensayo,32
10783,MC 5.10,Informe de Resultados,32
10784,ANEXO 1,Estructura Organizacional de Intertek,32
10785,ANEXO 2,Distribuciñon en Planta Del Laboratorio de Intertek,32
10786,PC/001/G,Procedimientos de Calidad,32
10787,PC/002/G,Instrucciones de Trabajo,32
10788,PC/003/G,Control de Documentos,32
10789,PC/004/G,Auditorias Internas ,32
10790,PC/005/G,Acciones Correctivas y Preventivas,32
10791,PC/006/G,Control de Trabajo de Ensayo no Conforme,32
10792,PC/007/G,Revisión por la Dirección,32
10793,PC/008/G,"Seguridad, Integridad y Confidencialidad",32
10794,PC/009/G,Control  de Equipos de Medición y Materiales de Referencia,32
10795,PC/010/G,Requerimientos del Cliente,32
10796,PC/012/G,Atención de Quejas o Reclamaciones,32
10797,PC/013/G,Control de Registros,32
10798,PC/015/G,Muestreo interno de laboratorio,32
10799,HS01,Política y Procedimientos de los Programas de seguridad,32
10800,MSBC-011,Reglas generales de seguridad,32
10801,PA 03,PRE ,32
10802,PA44701,Preparación y respuesta ante emergencias,32
10803,PG 05,"Política, Aspectos ambientales (significativos)  y Requerimientos Legales",32
10804,PA 02,Comunicación,32
10805,HS03,Clasificaciones de Accidentes / Incidentes,32
10806,HS03,FR6401B Informe de investigación de accidente/incidente,32
10807,sin documentar,Reglas de Seguridad,32
10808,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes,32
